run_id,timestamp,environment_tier,machine_name,workload,implementation,backend,device,n,p,d,k,R,batch_R,seed,cold_time_s,warm_median_s,warm_iqr_s,host_peak_mem_mb,gpu_peak_mem_mb,validation_status,notes,profile,scenario_id,skip_reason,estimated_host_gib,estimated_gpu_gib,threads,workers,dtype,transfer_included,max_iter,separation
long_safe_20260503_190133,2026-05-03T19:21:43+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,0,1.6305445991456509,1.0707311881706119,0.01944282022304833,182.078125,,pass,inertia=736814; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:21:51+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,0,1.617568270303309,0.4723534011282027,0.010261138202622533,231.29296875,,pass,inertia=736814; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:22:06+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,1,1.6949690571054816,1.9059573309496045,0.26055761449970305,182.62890625,,pass,inertia=728817; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:22:12+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,1,1.7768305321224034,0.6103036641143262,0.013320569647476077,231.63671875,,pass,inertia=728817; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:22:29+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,10,50,,,2,2.255195685662329,2.3067440558224916,0.7099430914968252,182.12109375,,pass,inertia=742751; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numpy_matmul__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:22:38+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,10,50,,,2,1.8870650879107416,0.6156918350607157,0.03866294305771589,231.484375,,pass,inertia=742751; rel_delta=0,long_safe,kmeans_cpu__d-10__estimated_host_gib-0.205__implementation-numba__k-50__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.205,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:22:53+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,0,1.4748018351383507,2.078452039975673,0.6686941974330693,270.046875,,pass,inertia=6.27743e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:23:00+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,0,2.1579595780931413,1.0460110260173678,0.014190033776685596,377.21484375,,pass,inertia=6.27743e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:23:09+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,1,1.191597853321582,1.1350870444439352,0.14194344100542367,270.9140625,,pass,inertia=6.27365e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:23:20+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,1,2.2550468454137444,1.1280090124346316,0.029959009028971195,378.15234375,,pass,inertia=6.27365e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
